id,benchmark,function,passes,wcet
513,doitgen/doitgen,init_array,"instsimplify - lower-expect - mem2reg,loop-unroll<O3> - mem2reg - loop-simplify - mem2reg - callsite-splitting - loop-vectorize - lower-expect",10328804
514,doitgen/doitgen,init_array,"gvn - loop(indvars) - float2int - callsite-splitting - alignment-from-assumptions - alignment-from-assumptions - float2int",11017896
515,doitgen/doitgen,init_array,"slp-vectorizer - slp-vectorizer - lower-constant-intrinsics - jump-threading - libcalls-shrinkwrap - callsite-splitting - pgo-memop-opt - mem2reg,loop-unroll<O3> - dse - dse",10328804
516,doitgen/doitgen,init_array,"mem2reg",11017896
517,doitgen/doitgen,init_array,"instcombine - pgo-memop-opt - adce - lcssa - libcalls-shrinkwrap - callsite-splitting - sroa - lower-constant-intrinsics",11017896
518,doitgen/doitgen,init_array,"lower-constant-intrinsics - aggressive-instcombine - speculative-execution - sccp - speculative-execution - loop(loop-idiom) - correlated-propagation - dse - dse",11017896
519,doitgen/doitgen,init_array,"mem2reg,loop-unroll<O3>",10328804
520,doitgen/doitgen,init_array,"slp-vectorizer - pgo-memop-opt - libcalls-shrinkwrap",11017896
521,doitgen/doitgen,print_array,"float2int - mem2reg,loop-unroll<O3> - pgo-memop-opt - pgo-memop-opt - memcpyopt - pgo-memop-opt - loop-mssa(licm) - loop-sink",10062164
522,doitgen/doitgen,print_array,"loop-vectorize - lcssa - callsite-splitting - mem2reg - aggressive-instcombine - loop-load-elim",10300004
523,doitgen/doitgen,print_array,"mem2reg - alignment-from-assumptions - sccp - loop-mssa(licm)",10062164
524,doitgen/doitgen,print_array,"dse - slp-vectorizer - gvn - libcalls-shrinkwrap - jump-threading - alignment-from-assumptions",10300004
525,doitgen/doitgen,print_array,"gvn - dse - sccp - instsimplify - correlated-propagation - sccp - loop-simplify - lower-expect - sccp",10300004
526,doitgen/doitgen,print_array,"slp-vectorizer - jump-threading - alignment-from-assumptions - div-rem-pairs",10300004
527,doitgen/doitgen,print_array,"libcalls-shrinkwrap - callsite-splitting - adce - gvn - gvn - loop-sink - slp-vectorizer",10300004
528,doitgen/doitgen,print_array,"mem2reg - float2int - mem2reg,loop-unroll<O3> - dse",10300004
529,doitgen/doitgen,print_array,"lower-constant-intrinsics - instsimplify - gvn - adce - loop(loop-idiom) - speculative-execution",10300004
530,doitgen/doitgen,print_array,"alignment-from-assumptions - callsite-splitting - loop(loop-deletion) - mem2reg,loop-unroll<O3> - alignment-from-assumptions - callsite-splitting",10300004
531,doitgen/doitgen,main,"speculative-execution - sccp - sroa - loop-sink - loop(loop-deletion)",10062244
532,doitgen/doitgen,main,"dse",10062164
533,doitgen/doitgen,main,"loop-load-elim - bdce - slp-vectorizer - aggressive-instcombine - loop-load-elim - loop-distribute - loop-simplify - loop-mssa(licm) - libcalls-shrinkwrap",10062164
534,doitgen/doitgen,main,"loop-simplify - callsite-splitting - loop-vectorize - mem2reg,loop-unroll<O3> - adce - loop-sink - gvn",10062164
535,doitgen/doitgen,main,"aggressive-instcombine - loop-simplify - loop-distribute - reassociate - lcssa - bdce - speculative-execution",10062244
536,doitgen/doitgen,main,"lower-constant-intrinsics - loop(indvars) - loop-simplify - loop-mssa(licm) - loop(loop-idiom)",10062164
537,doitgen/doitgen,main,"pgo-memop-opt - reassociate - div-rem-pairs - bdce - dse - pgo-memop-opt - reassociate - speculative-execution - instsimplify",10062164
538,doitgen/doitgen,main,"loop-load-elim - mldst-motion - lower-expect - lower-expect - aggressive-instcombine - lcssa - mem2reg - pgo-memop-opt - loop-distribute",10062164
539,doitgen/doitgen,main,"adce - bdce",10062164
540,doitgen/doitgen,main,"callsite-splitting - sccp - float2int",10062164
541,gemm/gemm,init_array,"libcalls-shrinkwrap - pgo-memop-opt - loop-simplify - dse - lower-constant-intrinsics - loop(indvars) - loop-vectorize - loop-sink - mem2reg,loop-unroll<O3>",20122289
542,gemm/gemm,init_array,"sroa - speculative-execution - gvn - float2int - callsite-splitting - instsimplify - sroa",20122289
543,gemm/gemm,init_array,"loop-mssa(licm) - loop-mssa(licm) - loop-load-elim - jump-threading - sccp - mem2reg",19776114
544,gemm/gemm,init_array,"div-rem-pairs - libcalls-shrinkwrap - adce",20122289
545,gemm/gemm,init_array,"mem2reg,loop-unroll<O3> - speculative-execution - pgo-memop-opt - sroa - pgo-memop-opt - loop-sink - float2int - lower-constant-intrinsics - sroa",20122289
546,gemm/gemm,init_array,"pgo-memop-opt - loop-vectorize - loop(loop-deletion)",20122289
547,gemm/gemm,init_array,"aggressive-instcombine - libcalls-shrinkwrap - gvn - lower-expect - alignment-from-assumptions - float2int - loop-distribute - sccp - instcombine",20122289
548,gemm/gemm,init_array,"slp-vectorizer - bdce - slp-vectorizer - sroa",20122289
549,gemm/gemm,init_array,"reassociate - alignment-from-assumptions",20122289
550,gemm/gemm,init_array,"loop-vectorize - lcssa - mldst-motion - loop-sink - mem2reg,loop-unroll<O3>",20122289
551,gemm/gemm,init_array,"baseline",20083599
552,gemm/gemm,kernel_gemm,"loop(loop-idiom) - loop-distribute - libcalls-shrinkwrap - instsimplify - alignment-from-assumptions - pgo-memop-opt - lcssa - lower-expect - correlated-propagation - loop-distribute",20296514
553,gemm/gemm,kernel_gemm,"lcssa - alignment-from-assumptions - callsite-splitting",20296514
554,gemm/gemm,kernel_gemm,"float2int - correlated-propagation - sccp - lower-expect",20296514
555,gemm/gemm,kernel_gemm,"lower-expect",20296514
556,gemm/gemm,kernel_gemm,"lower-constant-intrinsics - loop(indvars) - loop(indvars) - loop(loop-deletion) - mem2reg,loop-unroll<O3> - jump-threading - speculative-execution",20101446
557,gemm/gemm,kernel_gemm,"loop-vectorize",20296514
558,gemm/gemm,kernel_gemm,"loop-distribute - loop(loop-deletion)",20296514
559,gemm/gemm,kernel_gemm,"gvn - mem2reg,loop-unroll<O3> - loop-vectorize - lower-expect - instsimplify",20101446
560,gemm/gemm,kernel_gemm,"pgo-memop-opt - pgo-memop-opt - loop-vectorize - mldst-motion - libcalls-shrinkwrap - gvn - memcpyopt - memcpyopt - aggressive-instcombine - loop(loop-deletion)",20296514
561,gemm/gemm,kernel_gemm,"slp-vectorizer - instsimplify",20296514
562,gemm/gemm,print_array,"loop-vectorize - mldst-motion - speculative-execution",20089916
563,gemm/gemm,print_array,"aggressive-instcombine - alignment-from-assumptions",20089916
564,gemm/gemm,print_array,"aggressive-instcombine - aggressive-instcombine",20089916
565,gemm/gemm,print_array,"bdce - bdce - loop-distribute - loop-distribute - callsite-splitting - bdce - jump-threading - loop-vectorize",20089916
566,gemm/gemm,print_array,"bdce - float2int",20089916
567,gemm/gemm,print_array,"loop-simplify - speculative-execution - instsimplify",20089916
568,gemm/gemm,print_array,"mldst-motion - loop-simplify - lcssa - correlated-propagation - lcssa - pgo-memop-opt",20089916
569,gemm/gemm,print_array,"loop-simplify",20089916
570,gemm/gemm,print_array,"correlated-propagation - gvn",20089916
571,gemm/gemm,print_array,"reassociate - sccp - bdce - speculative-execution",20089916
572,gemm/gemm,main,"aggressive-instcombine - loop(loop-deletion) - pgo-memop-opt - mldst-motion - dse - float2int - float2int",20089916
573,gemm/gemm,main,"libcalls-shrinkwrap",20089916
574,gemm/gemm,main,"dse - memcpyopt - correlated-propagation - aggressive-instcombine - mem2reg",20089916
575,gemm/gemm,main,"speculative-execution - aggressive-instcombine - gvn - instsimplify",20089916
576,gemm/gemm,main,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - bdce",20089916
577,gemm/gemm,main,"instsimplify - loop-mssa(licm) - instsimplify - jump-threading - lower-constant-intrinsics - memcpyopt - slp-vectorizer - float2int",20089916
578,gemm/gemm,main,"pgo-memop-opt - dse - float2int - loop-distribute - instcombine - loop-sink - memcpyopt - slp-vectorizer - lower-expect",20089916
579,gemm/gemm,main,"div-rem-pairs - aggressive-instcombine",20089916
580,gemm/gemm,main,"alignment-from-assumptions - loop(loop-idiom) - loop-simplify - pgo-memop-opt - float2int - loop-distribute - loop-vectorize - instcombine",20089916
581,gemm/gemm,main,"div-rem-pairs - loop-load-elim - memcpyopt",20089916
582,nussinov/nussinov,init_array,"sroa",201966253
583,nussinov/nussinov,init_array,"memcpyopt - dse - gvn",201966253
584,nussinov/nussinov,init_array,"lcssa - loop-simplify - adce - loop-mssa(licm) - loop-mssa(licm) - loop(loop-idiom) - loop-mssa(licm) - loop-distribute - mem2reg,loop-unroll<O3>",201786283
585,nussinov/nussinov,init_array,"loop-distribute - mldst-motion - loop-sink - speculative-execution - lcssa - lcssa - correlated-propagation - mldst-motion",201966253
586,nussinov/nussinov,init_array,"mldst-motion - loop-vectorize - mem2reg,loop-unroll<O3> - gvn - libcalls-shrinkwrap - sroa - loop-simplify - speculative-execution - loop(loop-idiom)",201950403
587,nussinov/nussinov,init_array,"jump-threading - reassociate - loop-sink - loop-distribute - reassociate - lower-constant-intrinsics - memcpyopt",201966253
588,nussinov/nussinov,init_array,"instsimplify - mem2reg - instsimplify",201966253
589,nussinov/nussinov,init_array,"instsimplify - loop-distribute - speculative-execution - memcpyopt - loop(indvars) - dse - gvn - sccp - div-rem-pairs - loop-simplify",201963813
590,nussinov/nussinov,init_array,"loop(loop-deletion) - memcpyopt - libcalls-shrinkwrap - memcpyopt - adce - libcalls-shrinkwrap - sccp - instcombine",201963813
591,nussinov/nussinov,init_array,"div-rem-pairs - loop-simplify - gvn - div-rem-pairs - loop(loop-deletion) - aggressive-instcombine - lcssa - mem2reg",201966253
592,nussinov/nussinov,init_array,"baseline",202079713
593,nussinov/nussinov,kernel_nussinov,"lower-expect - speculative-execution - loop-vectorize - bdce - loop-distribute - speculative-execution",199366413
594,nussinov/nussinov,kernel_nussinov,"sroa - alignment-from-assumptions - instsimplify - loop-load-elim - sroa - memcpyopt - bdce",199366413
595,nussinov/nussinov,kernel_nussinov,"sccp - bdce - loop(indvars) - loop(loop-deletion) - aggressive-instcombine - callsite-splitting - lcssa",198808263
596,nussinov/nussinov,kernel_nussinov,"lower-constant-intrinsics - adce",199366413
597,nussinov/nussinov,kernel_nussinov,"speculative-execution - loop-vectorize - loop-simplify - loop-vectorize - loop-load-elim",199366413
598,nussinov/nussinov,kernel_nussinov,"loop(loop-idiom) - loop-vectorize - reassociate - memcpyopt - mldst-motion - instcombine",223329683
599,nussinov/nussinov,kernel_nussinov,"lower-constant-intrinsics - mldst-motion - callsite-splitting - gvn - jump-threading - loop-vectorize - pgo-memop-opt",149878943
600,nussinov/nussinov,kernel_nussinov,"loop(loop-idiom) - loop-sink - pgo-memop-opt - sroa - correlated-propagation",199366413
601,nussinov/nussinov,kernel_nussinov,"aggressive-instcombine - speculative-execution - aggressive-instcombine - sccp - loop-mssa(licm) - instcombine - instcombine",198120183
602,nussinov/nussinov,kernel_nussinov,"memcpyopt - div-rem-pairs - jump-threading - instsimplify",199366413
603,nussinov/nussinov,print_array,"float2int - correlated-propagation",149687433
604,nussinov/nussinov,print_array,"jump-threading - alignment-from-assumptions - lower-expect - adce - aggressive-instcombine - callsite-splitting",149687433
605,nussinov/nussinov,print_array,"loop-load-elim - loop-simplify - bdce - slp-vectorizer - loop(indvars) - loop-load-elim - adce",149694233
606,nussinov/nussinov,print_array,"instcombine - loop-simplify - loop-load-elim - instsimplify",149687433
607,nussinov/nussinov,print_array,"dse - lcssa - reassociate - gvn - pgo-memop-opt - pgo-memop-opt - pgo-memop-opt",149687433
608,nussinov/nussinov,print_array,"mem2reg - bdce",149687433
609,nussinov/nussinov,print_array,"loop-simplify - memcpyopt - loop-mssa(licm) - reassociate - mem2reg",149584313
610,nussinov/nussinov,print_array,"alignment-from-assumptions - loop-simplify - mem2reg,loop-unroll<O3> - float2int - correlated-propagation - loop(loop-deletion) - mem2reg,loop-unroll<O3> - lower-expect - mldst-motion",149762463
611,nussinov/nussinov,print_array,"lower-expect - mem2reg - memcpyopt - instsimplify",149687433
612,nussinov/nussinov,print_array,"div-rem-pairs",149687433
613,nussinov/nussinov,main,"instcombine",149584313
614,nussinov/nussinov,main,"loop-mssa(licm) - correlated-propagation - slp-vectorizer - memcpyopt - float2int",149584313
615,nussinov/nussinov,main,"memcpyopt - bdce - loop-load-elim - sroa - mem2reg,loop-unroll<O3> - loop-distribute",149584313
616,nussinov/nussinov,main,"lower-constant-intrinsics - sroa - aggressive-instcombine",149584313
617,nussinov/nussinov,main,"loop-vectorize",149584313
618,nussinov/nussinov,main,"speculative-execution - lower-constant-intrinsics - instcombine - correlated-propagation - slp-vectorizer - float2int",149584313
619,nussinov/nussinov,main,"slp-vectorizer - speculative-execution - callsite-splitting - instsimplify",149584313
620,nussinov/nussinov,main,"gvn - loop-simplify - gvn - loop-mssa(licm) - float2int",149584313
621,nussinov/nussinov,main,"speculative-execution - sccp - loop(loop-idiom) - adce",149584393
622,nussinov/nussinov,main,"instsimplify - libcalls-shrinkwrap - lower-constant-intrinsics - instcombine - loop-vectorize - loop(indvars) - callsite-splitting - memcpyopt - loop(loop-deletion)",149584313
623,heat-3d/heat-3d,init_array,"gvn",96662520
624,heat-3d/heat-3d,init_array,"mem2reg,loop-unroll<O3> - bdce - float2int - speculative-execution - loop(indvars) - instsimplify - div-rem-pairs - libcalls-shrinkwrap - mem2reg,loop-unroll<O3> - float2int",96004181
625,heat-3d/heat-3d,init_array,"loop-vectorize - pgo-memop-opt - instcombine",96662520
626,heat-3d/heat-3d,init_array,"slp-vectorizer - slp-vectorizer - loop-load-elim",96662520
627,heat-3d/heat-3d,init_array,"libcalls-shrinkwrap - pgo-memop-opt - sroa - memcpyopt - slp-vectorizer - dse - memcpyopt - slp-vectorizer - mem2reg,loop-unroll<O3>",96004181
628,heat-3d/heat-3d,init_array,"sccp",96662520
629,heat-3d/heat-3d,init_array,"loop(indvars) - sccp - pgo-memop-opt - loop-load-elim - callsite-splitting - callsite-splitting - gvn",96662520
630,heat-3d/heat-3d,init_array,"speculative-execution - lower-constant-intrinsics - bdce - sccp - sccp - sccp",96662520
631,heat-3d/heat-3d,init_array,"callsite-splitting - lower-expect - loop-mssa(licm) - lower-constant-intrinsics - speculative-execution",96320851
632,heat-3d/heat-3d,init_array,"lcssa - callsite-splitting - lower-constant-intrinsics - loop(indvars) - memcpyopt - libcalls-shrinkwrap",96662520
633,heat-3d/heat-3d,init_array,"baseline",96652930
634,heat-3d/heat-3d,kernel_heat_3d,"div-rem-pairs",99272221
635,heat-3d/heat-3d,kernel_heat_3d,"gvn - instcombine",99272221
636,heat-3d/heat-3d,kernel_heat_3d,"instcombine - loop-sink - instsimplify - libcalls-shrinkwrap - adce - mem2reg,loop-unroll<O3> - loop-distribute",73423069
637,heat-3d/heat-3d,kernel_heat_3d,"correlated-propagation - loop-simplify",99272221
638,heat-3d/heat-3d,kernel_heat_3d,"reassociate - lcssa - instcombine - sroa - loop(indvars) - loop-sink - lcssa - lower-constant-intrinsics - instsimplify - jump-threading",99853963
639,heat-3d/heat-3d,kernel_heat_3d,"sccp - mem2reg,loop-unroll<O3> - aggressive-instcombine - libcalls-shrinkwrap - loop(loop-idiom)",73423069
640,heat-3d/heat-3d,kernel_heat_3d,"jump-threading - lcssa - bdce - loop-sink - correlated-propagation - mem2reg",99272221
641,heat-3d/heat-3d,kernel_heat_3d,"dse - loop-sink - div-rem-pairs - aggressive-instcombine - sroa",99272221
642,heat-3d/heat-3d,kernel_heat_3d,"sccp - loop-mssa(licm)",115618705
643,heat-3d/heat-3d,kernel_heat_3d,"lcssa - dse - loop-sink - loop(indvars) - slp-vectorizer - loop-sink - dse",99272221
644,heat-3d/heat-3d,print_array,"loop-load-elim",73392729
645,heat-3d/heat-3d,print_array,"pgo-memop-opt - instsimplify - sroa - mem2reg - mem2reg,loop-unroll<O3> - aggressive-instcombine - instsimplify - loop-sink",73392729
646,heat-3d/heat-3d,print_array,"bdce - adce - pgo-memop-opt",73392729
647,heat-3d/heat-3d,print_array,"mem2reg,loop-unroll<O3> - lcssa - loop-mssa(licm) - lower-expect",73176449
648,heat-3d/heat-3d,print_array,"libcalls-shrinkwrap - loop-vectorize - lower-constant-intrinsics - adce - memcpyopt - div-rem-pairs",73392729
649,heat-3d/heat-3d,print_array,"adce - speculative-execution",73392729
650,heat-3d/heat-3d,print_array,"div-rem-pairs - alignment-from-assumptions - mldst-motion - alignment-from-assumptions - slp-vectorizer - loop-distribute - loop(indvars) - dse - pgo-memop-opt",73392729
651,heat-3d/heat-3d,print_array,"loop-vectorize - jump-threading - loop-vectorize - float2int - loop-sink",73392729
652,heat-3d/heat-3d,print_array,"lower-constant-intrinsics - libcalls-shrinkwrap - jump-threading - libcalls-shrinkwrap - memcpyopt",73392729
653,heat-3d/heat-3d,print_array,"gvn - gvn - mldst-motion - div-rem-pairs - float2int - lower-expect - bdce - loop-distribute - mem2reg - gvn",73392729
654,heat-3d/heat-3d,main,"mem2reg,loop-unroll<O3> - loop(loop-idiom) - loop-sink - pgo-memop-opt - gvn - dse",73176449
655,heat-3d/heat-3d,main,"mem2reg - loop-simplify - loop(indvars) - adce - slp-vectorizer - loop(loop-idiom) - alignment-from-assumptions",73176449
656,heat-3d/heat-3d,main,"lower-constant-intrinsics - mldst-motion - sroa - aggressive-instcombine - adce",73176449
657,heat-3d/heat-3d,main,"adce - loop-mssa(licm) - loop(loop-deletion)",73176449
658,heat-3d/heat-3d,main,"reassociate - loop-vectorize - lower-expect - aggressive-instcombine - sroa",73176449
659,heat-3d/heat-3d,main,"loop(loop-idiom) - jump-threading - jump-threading - loop(loop-idiom) - loop(indvars) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - aggressive-instcombine - loop(loop-deletion) - libcalls-shrinkwrap",73176449
660,heat-3d/heat-3d,main,"loop(indvars) - mldst-motion - pgo-memop-opt",73176449
661,heat-3d/heat-3d,main,"instsimplify - loop(loop-deletion)",73176449
662,heat-3d/heat-3d,main,"loop(indvars) - loop(loop-deletion) - libcalls-shrinkwrap - lcssa",73176449
663,heat-3d/heat-3d,main,"lower-constant-intrinsics - mem2reg - sroa - slp-vectorizer - slp-vectorizer - loop(loop-idiom) - adce - loop-load-elim - mem2reg,loop-unroll<O3>",73176449
664,2mm/2mm,init_array,"callsite-splitting - loop-mssa(licm) - alignment-from-assumptions - loop-vectorize - loop-simplify - libcalls-shrinkwrap - mldst-motion - memcpyopt",16737260
665,2mm/2mm,init_array,"loop-load-elim - reassociate - loop-simplify - sroa - dse - lower-constant-intrinsics - loop(loop-deletion) - loop-mssa(licm) - sroa - mldst-motion",16737260
666,2mm/2mm,init_array,"sccp - loop-mssa(licm) - instcombine - loop-load-elim",16816140
667,2mm/2mm,init_array,"dse - loop-distribute - memcpyopt - loop-load-elim - loop(loop-deletion) - loop-load-elim - alignment-from-assumptions - loop-simplify",17035167
668,2mm/2mm,init_array,"loop-sink - loop-distribute - aggressive-instcombine - memcpyopt",17035167
669,2mm/2mm,init_array,"mem2reg - reassociate",17035167
670,2mm/2mm,init_array,"instsimplify - lcssa - adce",17035167
671,2mm/2mm,init_array,"gvn - gvn",17035167
672,2mm/2mm,init_array,"bdce - instsimplify - div-rem-pairs - libcalls-shrinkwrap - loop-mssa(licm) - loop-distribute",16737260
673,2mm/2mm,init_array,"loop-vectorize - mem2reg - instsimplify",17035167
674,2mm/2mm,init_array,"baseline",17005207
675,2mm/2mm,kernel_2mm,"alignment-from-assumptions - lcssa",17186950
676,2mm/2mm,kernel_2mm,"instsimplify - reassociate - sccp - speculative-execution",17186950
677,2mm/2mm,kernel_2mm,"mem2reg,loop-unroll<O3> - loop(indvars) - mem2reg - alignment-from-assumptions - jump-threading - memcpyopt - loop(loop-idiom) - sroa",13664550
678,2mm/2mm,kernel_2mm,"mldst-motion - reassociate - loop-simplify - speculative-execution - jump-threading - mldst-motion - jump-threading - float2int - lower-expect - instsimplify",17186950
679,2mm/2mm,kernel_2mm,"loop-vectorize - loop-sink",17186950
680,2mm/2mm,kernel_2mm,"mem2reg - alignment-from-assumptions - loop(loop-idiom) - loop(loop-deletion) - float2int - loop(loop-idiom) - instsimplify - mem2reg - callsite-splitting - mem2reg",17186950
681,2mm/2mm,kernel_2mm,"callsite-splitting - correlated-propagation",17186950
682,2mm/2mm,kernel_2mm,"slp-vectorizer - mem2reg,loop-unroll<O3> - loop-simplify - reassociate - reassociate - loop(loop-idiom) - gvn - dse - lcssa",12919933
683,2mm/2mm,kernel_2mm,"loop(indvars) - loop-sink - alignment-from-assumptions - speculative-execution - loop-simplify - bdce - mem2reg,loop-unroll<O3> - correlated-propagation - loop-simplify",13664550
684,2mm/2mm,kernel_2mm,"lower-constant-intrinsics",17186950
685,2mm/2mm,print_array,"pgo-memop-opt - reassociate - gvn - lower-constant-intrinsics - lower-constant-intrinsics - speculative-execution - instcombine - lower-expect - adce",12910943
686,2mm/2mm,print_array,"loop-sink - correlated-propagation - sroa - dse - mem2reg,loop-unroll<O3> - float2int - libcalls-shrinkwrap - loop(loop-deletion) - lower-constant-intrinsics - loop-distribute",12910943
687,2mm/2mm,print_array,"instsimplify - loop-mssa(licm) - pgo-memop-opt - bdce - sccp - loop-sink - mem2reg,loop-unroll<O3>",12879473
688,2mm/2mm,print_array,"instcombine - speculative-execution - instsimplify - bdce - loop-simplify - loop-distribute - aggressive-instcombine - reassociate - slp-vectorizer - mem2reg",12910943
689,2mm/2mm,print_array,"sccp - adce - instsimplify - mem2reg - reassociate",12910943
690,2mm/2mm,print_array,"memcpyopt - gvn - memcpyopt",12910943
691,2mm/2mm,print_array,"loop(loop-idiom) - loop-vectorize - pgo-memop-opt - mem2reg,loop-unroll<O3> - instcombine - correlated-propagation - loop-load-elim",12910943
692,2mm/2mm,print_array,"sccp - gvn",12910943
693,2mm/2mm,print_array,"loop-load-elim - dse - dse - lcssa - loop-mssa(licm) - pgo-memop-opt - callsite-splitting - bdce - loop-simplify",12879473
694,2mm/2mm,print_array,"pgo-memop-opt - instsimplify - loop(loop-deletion) - loop-mssa(licm) - gvn - jump-threading - sccp",12879473
695,2mm/2mm,main,"alignment-from-assumptions - alignment-from-assumptions - slp-vectorizer - lower-expect - bdce - loop-distribute - memcpyopt - loop-vectorize - lcssa",12879473
696,2mm/2mm,main,"pgo-memop-opt - loop-load-elim - instsimplify - mldst-motion - alignment-from-assumptions - correlated-propagation - reassociate - mem2reg,loop-unroll<O3>",12879473
697,2mm/2mm,main,"instcombine - callsite-splitting - lower-expect - sroa - lcssa - mldst-motion - reassociate",12879473
698,2mm/2mm,main,"mem2reg,loop-unroll<O3> - dse - reassociate - aggressive-instcombine - loop(loop-idiom)",12879473
699,2mm/2mm,main,"correlated-propagation - loop-distribute - loop-sink - loop(loop-deletion) - loop-vectorize - loop-simplify - gvn - correlated-propagation - sroa - bdce",12879473
700,2mm/2mm,main,"mldst-motion - loop-distribute - jump-threading - aggressive-instcombine - instcombine",12879473
701,2mm/2mm,main,"lower-expect - loop-vectorize - loop-vectorize",12879473
702,2mm/2mm,main,"loop-vectorize - correlated-propagation",12879473
703,2mm/2mm,main,"loop(loop-deletion) - libcalls-shrinkwrap - gvn - div-rem-pairs - loop-distribute",12879473
704,2mm/2mm,main,"lcssa - aggressive-instcombine - callsite-splitting - aggressive-instcombine - instcombine",12879473
705,jacobi-1d/jacobi-1d,init_array,"dse - lcssa",1103200
706,jacobi-1d/jacobi-1d,init_array,"sroa - lower-constant-intrinsics - loop-load-elim - libcalls-shrinkwrap - loop-load-elim - loop-distribute - dse - loop(indvars) - adce",1103200
707,jacobi-1d/jacobi-1d,init_array,"loop-sink - sroa - gvn - float2int",1103200
708,jacobi-1d/jacobi-1d,init_array,"gvn - loop-load-elim - slp-vectorizer",1103200
709,jacobi-1d/jacobi-1d,init_array,"bdce - speculative-execution - loop-distribute - alignment-from-assumptions",1103200
710,jacobi-1d/jacobi-1d,init_array,"callsite-splitting - mem2reg,loop-unroll<O3> - adce - float2int - loop-distribute - instcombine",1103200
711,jacobi-1d/jacobi-1d,init_array,"libcalls-shrinkwrap - adce - sroa - slp-vectorizer - instsimplify - memcpyopt - gvn",1103200
712,jacobi-1d/jacobi-1d,init_array,"slp-vectorizer - loop-sink - loop(loop-idiom)",1103200
713,jacobi-1d/jacobi-1d,init_array,"pgo-memop-opt - memcpyopt - pgo-memop-opt - slp-vectorizer",1103200
714,jacobi-1d/jacobi-1d,init_array,"sroa - loop(indvars) - sroa - bdce - mem2reg - loop-mssa(licm) - lower-expect - dse - bdce",1103200
715,jacobi-1d/jacobi-1d,init_array,"baseline",1102270
716,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"mldst-motion - mldst-motion - instsimplify - pgo-memop-opt - loop-simplify - sroa - loop(loop-idiom)",1206918
717,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"loop-load-elim - dse - loop-mssa(licm) - pgo-memop-opt - speculative-execution - callsite-splitting - aggressive-instcombine - loop-simplify",1206918
718,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"loop(loop-idiom)",1206918
719,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"adce - loop-distribute - gvn - pgo-memop-opt - slp-vectorizer - sroa - lcssa - bdce",1206918
720,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"loop(indvars) - sccp - lower-expect - loop-mssa(licm) - dse - sroa",1206918
721,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"aggressive-instcombine - sroa - lower-expect - loop-load-elim - callsite-splitting - dse - jump-threading - loop-mssa(licm)",1206918
722,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"loop-load-elim - alignment-from-assumptions - mem2reg",1206918
723,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"float2int - jump-threading - speculative-execution - loop-load-elim",1206918
724,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"correlated-propagation - loop(indvars)",1206918
725,jacobi-1d/jacobi-1d,kernel_jacobi_1d,"loop-vectorize - sccp - dse - loop(loop-idiom) - gvn - lcssa - loop-simplify - lower-expect - dse",1206918
726,jacobi-1d/jacobi-1d,print_array,"sroa - loop-sink - loop(loop-idiom) - speculative-execution",1206298
727,jacobi-1d/jacobi-1d,print_array,"mem2reg,loop-unroll<O3>",1206298
728,jacobi-1d/jacobi-1d,print_array,"libcalls-shrinkwrap - float2int",1206298
729,jacobi-1d/jacobi-1d,print_array,"alignment-from-assumptions - bdce - sccp - loop(loop-deletion) - lower-constant-intrinsics - loop(loop-deletion) - gvn - libcalls-shrinkwrap - libcalls-shrinkwrap",1206298
730,jacobi-1d/jacobi-1d,print_array,"gvn - float2int - loop-simplify",1206298
731,jacobi-1d/jacobi-1d,print_array,"correlated-propagation - speculative-execution - alignment-from-assumptions",1206298
732,jacobi-1d/jacobi-1d,print_array,"lower-expect - pgo-memop-opt - loop-load-elim - div-rem-pairs - loop-distribute - mldst-motion - memcpyopt - reassociate - pgo-memop-opt",1206298
733,jacobi-1d/jacobi-1d,print_array,"aggressive-instcombine - loop-mssa(licm) - slp-vectorizer - mem2reg - loop-vectorize - loop(loop-deletion) - memcpyopt",1206298
734,jacobi-1d/jacobi-1d,print_array,"instcombine",1205368
735,jacobi-1d/jacobi-1d,print_array,"lcssa - lower-constant-intrinsics - memcpyopt - callsite-splitting - jump-threading - bdce - dse - sccp - callsite-splitting",1206298
736,jacobi-1d/jacobi-1d,main,"correlated-propagation - loop-distribute - instsimplify - memcpyopt - loop-sink - mldst-motion",1205368
737,jacobi-1d/jacobi-1d,main,"bdce",1205368
738,jacobi-1d/jacobi-1d,main,"mldst-motion - alignment-from-assumptions - mem2reg,loop-unroll<O3> - memcpyopt - speculative-execution",1205408
739,jacobi-1d/jacobi-1d,main,"sccp - gvn - mem2reg - jump-threading",1205368
740,jacobi-1d/jacobi-1d,main,"loop-distribute - loop-vectorize - libcalls-shrinkwrap",1205368
