id,benchmark,function,passes,wcet
50,durbin/durbin,init_array,"gvn - alignment-from-assumptions - loop-mssa(licm) - loop-vectorize - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - memcpyopt - no-op-function - no-op-function - no-op-function",3229772
51,durbin/durbin,init_array,"loop-vectorize - mem2reg - loop-mssa(licm) - loop(loop-deletion) - slp-vectorizer - speculative-execution - no-op-function - no-op-function - no-op-function - no-op-function",3237543
52,durbin/durbin,init_array,"div-rem-pairs - libcalls-shrinkwrap - speculative-execution - float2int - instcombine - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
53,durbin/durbin,init_array,"div-rem-pairs - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - no-op-function - no-op-function - no-op-function - no-op-function",3237543
54,durbin/durbin,init_array,"instsimplify - loop-mssa(licm) - sccp - loop-mssa(licm) - gvn - loop(loop-deletion) - sccp - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
55,durbin/durbin,init_array,"loop(loop-idiom) - loop-mssa(licm) - slp-vectorizer - loop(loop-deletion) - alignment-from-assumptions - libcalls-shrinkwrap - loop-mssa(licm) - pgo-memop-opt - loop(loop-idiom) - no-op-function",3237543
56,durbin/durbin,init_array,"loop-distribute - loop-mssa(licm) - lower-expect - correlated-propagation - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - sccp",3237543
57,durbin/durbin,init_array,"reassociate - loop(indvars) - loop-mssa(licm) - float2int - loop-load-elim - loop-simplify - no-op-function - no-op-function - no-op-function - no-op-function",3237543
58,durbin/durbin,init_array,"libcalls-shrinkwrap - sccp - memcpyopt - loop-mssa(licm) - bdce - instcombine - no-op-function - no-op-function - no-op-function - no-op-function",3237543
59,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - lower-expect - correlated-propagation - no-op-function - instsimplify",3237543
60,durbin/durbin,init_array,"loop(indvars) - adce - loop-mssa(licm) - no-op-function - bdce - instcombine - no-op-function - no-op-function - no-op-function - no-op-function",3237543
61,durbin/durbin,init_array,"gvn - alignment-from-assumptions - loop-mssa(licm) - float2int - instcombine - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237543
62,durbin/durbin,init_array,"instsimplify - loop-mssa(licm) - speculative-execution - loop-vectorize - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - memcpyopt - bdce - no-op-function - no-op-function",3229772
63,durbin/durbin,init_array,"no-op-function - no-op-function - no-op-function - no-op-function - mem2reg - aggressive-instcombine - loop(loop-idiom) - no-op-function - no-op-function - no-op-function",3237943
64,durbin/durbin,init_array,"callsite-splitting - loop(indvars) - memcpyopt - loop-mssa(licm) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237543
65,durbin/durbin,init_array,"gvn - alignment-from-assumptions - loop-mssa(licm) - loop-vectorize - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - memcpyopt - loop(indvars) - no-op-function - no-op-function",3229772
66,durbin/durbin,init_array,"sroa - sccp - jump-threading - mem2reg,loop-unroll<O3> - lower-constant-intrinsics - dse - no-op-function - loop(indvars) - no-op-function - instsimplify",3229772
67,durbin/durbin,init_array,"loop-sink - sccp - loop-vectorize - mem2reg - loop-vectorize - libcalls-shrinkwrap - dse - correlated-propagation - no-op-function - no-op-function",3237943
68,durbin/durbin,init_array,"loop-sink - adce - loop-mssa(licm) - loop(loop-deletion) - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237543
69,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - mem2reg - loop-mssa(licm) - div-rem-pairs - lower-expect - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
70,durbin/durbin,init_array,"loop-distribute - loop-mssa(licm) - lower-expect - correlated-propagation - dse - libcalls-shrinkwrap - loop-mssa(licm) - pgo-memop-opt - loop(loop-idiom) - no-op-function",3237543
71,durbin/durbin,init_array,"reassociate - loop-distribute - gvn - mem2reg - pgo-memop-opt - loop-distribute - loop-sink - aggressive-instcombine - sccp - instsimplify",3237943
72,durbin/durbin,init_array,"instsimplify - loop-mssa(licm) - speculative-execution - float2int - slp-vectorizer - speculative-execution - div-rem-pairs - lower-constant-intrinsics - correlated-propagation - sccp",3237543
73,durbin/durbin,init_array,"libcalls-shrinkwrap - loop-mssa(licm) - sccp - loop-mssa(licm) - gvn - callsite-splitting - div-rem-pairs - loop-sink - reassociate - no-op-function",3237543
74,durbin/durbin,init_array,"loop(loop-idiom) - loop-distribute - gvn - float2int - loop-load-elim - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
75,durbin/durbin,init_array,"slp-vectorizer - aggressive-instcombine - correlated-propagation - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function - no-op-function",3237943
76,durbin/durbin,init_array,"gvn - alignment-from-assumptions - loop-mssa(licm) - loop-vectorize - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - lower-expect - no-op-function - no-op-function - no-op-function",3229772
77,durbin/durbin,init_array,"loop-distribute - loop-mssa(licm) - lower-expect - correlated-propagation - dse - loop(loop-idiom) - memcpyopt - sccp - instcombine - instcombine",3237543
78,durbin/durbin,init_array,"reassociate - memcpyopt - loop-load-elim - loop-mssa(licm) - instsimplify - loop-distribute - loop-sink - correlated-propagation - jump-threading - loop-mssa(licm)",3237543
