id,benchmark,function,passes,wcet
0,ns/ns,foo,"gvn - loop(loop-idiom) - loop(loop-deletion) - bdce - lcssa - reassociate - gvn - mem2reg,loop-unroll<O3>",230866
1,ns/ns,foo,"gvn - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-distribute - loop-mssa(licm) - loop-vectorize - loop(loop-deletion)",190236
2,ns/ns,foo,"loop-vectorize - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - lower-expect - loop-distribute - lower-expect - loop-vectorize - memcpyopt",190236
3,ns/ns,foo,"pgo-memop-opt - reassociate - mem2reg - gvn - gvn - loop(loop-deletion) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn",129806
4,ns/ns,foo,"callsite-splitting - tailcallelim - reassociate - gvn - jump-threading - loop-mssa(licm) - loop(loop-idiom) - mem2reg,loop-unroll<O3>",190236
5,ns/ns,foo,"aggressive-instcombine - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - libcalls-shrinkwrap - div-rem-pairs - gvn - gvn - gvn - no-op-function",129846
6,ns/ns,foo,"instsimplify - speculative-execution - sroa - bdce - no-op-function - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3>",215696
7,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop(loop-idiom) - gvn - loop-sink - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - loop-mssa(licm) - reassociate",215696
8,ns/ns,foo,"reassociate - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg - gvn - lcssa - loop-sink - gvn",166696
9,ns/ns,foo,"mem2reg,loop-unroll<O3> - lcssa - adce - reassociate - dse - mem2reg - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212596
10,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212596
11,ns/ns,foo,"loop-mssa(licm) - gvn - gvn - no-op-function - mem2reg,loop-unroll<O3>",190236
12,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-vectorize - jump-threading - mem2reg,loop-unroll<O3> - gvn - lower-constant-intrinsics",129806
13,ns/ns,foo,"loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop-mssa(licm) - mem2reg,loop-unroll<O3>",190236
14,ns/ns,foo,"sccp - loop-mssa(licm) - adce - loop-mssa(licm) - tailcallelim - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3>",215696
15,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - bdce - tailcallelim - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg - gvn",129846
16,ns/ns,foo,"lcssa - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3> - gvn - gvn - gvn - div-rem-pairs",128856
17,ns/ns,foo,"speculative-execution - loop(indvars) - lower-constant-intrinsics - mem2reg,loop-unroll<O3> - reassociate - lower-constant-intrinsics - correlated-propagation - dse - mem2reg,loop-unroll<O3> - reassociate",230926
18,ns/ns,foo,"lower-expect - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - gvn - float2int - loop(loop-idiom)",215696
19,ns/ns,foo,"mem2reg,loop-unroll<O3> - tailcallelim - gvn - mem2reg,loop-unroll<O3> - lcssa - gvn - dse - loop-mssa(licm)",215696
20,ns/ns,foo,"loop-mssa(licm) - pgo-memop-opt - loop-vectorize - loop(loop-deletion) - speculative-execution - loop-mssa(licm) - loop-mssa(licm) - lower-constant-intrinsics",370686
21,ns/ns,foo,"instcombine - reassociate",367696
22,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - reassociate - loop(indvars) - loop-mssa(licm) - bdce - mem2reg,loop-unroll<O3> - loop-mssa(licm)",190296
23,ns/ns,foo,"mem2reg,loop-unroll<O3> - gvn - mem2reg - gvn",129846
24,ns/ns,foo,"loop-mssa(licm) - loop(indvars) - gvn - loop(loop-idiom) - gvn - slp-vectorizer - lower-expect",269086
25,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - sroa - loop(loop-deletion) - float2int - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212596
26,ns/ns,foo,"tailcallelim - mem2reg,loop-unroll<O3> - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - gvn - gvn",166696
27,ns/ns,foo,"lcssa - gvn - loop-mssa(licm)",370626
28,ns/ns,foo,"libcalls-shrinkwrap - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop(loop-deletion) - aggressive-instcombine",190296
29,ns/ns,foo,"loop-sink - loop-mssa(licm) - tailcallelim - dse - lcssa - instsimplify",269146
30,ns/ns,foo,"slp-vectorizer - mldst-motion - loop-mssa(licm)",370686
31,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop(loop-deletion) - loop-mssa(licm) - loop(loop-deletion)",212536
32,ns/ns,foo,"loop-mssa(licm) - gvn - dse",269086
33,ns/ns,foo,"loop-sink - instsimplify - loop-mssa(licm) - reassociate - mem2reg,loop-unroll<O3> - loop(loop-deletion) - div-rem-pairs",190296
34,ns/ns,foo,"gvn - gvn - gvn - loop-simplify - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - lower-constant-intrinsics",190236
35,ns/ns,foo,"reassociate - gvn - sccp - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm) - gvn",128856
36,ns/ns,foo,"lower-expect - loop(loop-deletion) - gvn - gvn - instcombine",367636
37,ns/ns,foo,"gvn - sccp - loop-mssa(licm) - bdce - gvn - sccp - loop-mssa(licm) - aggressive-instcombine",370626
38,ns/ns,foo,"gvn - callsite-splitting - gvn - gvn - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3>",190566
39,ns/ns,foo,"float2int - mem2reg,loop-unroll<O3> - loop-vectorize - loop-mssa(licm) - alignment-from-assumptions - gvn - gvn - no-op-function",166696
40,ns/ns,foo,"mem2reg,loop-unroll<O3> - tailcallelim - gvn - loop-mssa(licm) - gvn - loop-mssa(licm)",215696
41,ns/ns,foo,"float2int - mem2reg,loop-unroll<O3> - lower-expect - gvn - gvn - mem2reg,loop-unroll<O3>",216026
42,ns/ns,foo,"gvn - gvn - lower-expect - loop-mssa(licm) - lcssa - mem2reg - sroa - loop-mssa(licm)",370626
43,ns/ns,foo,"mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - gvn - no-op-function - pgo-memop-opt - mem2reg,loop-unroll<O3> - loop(indvars) - gvn",129846
44,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop(indvars) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - pgo-memop-opt - mem2reg,loop-unroll<O3> - gvn - loop(loop-idiom)",216026
45,ns/ns,foo,"loop-distribute - mem2reg,loop-unroll<O3> - gvn - gvn - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3>",216026
46,ns/ns,foo,"instsimplify - gvn - lcssa - loop-mssa(licm)",370626
47,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-mssa(licm) - tailcallelim",212596
48,ns/ns,foo,"correlated-propagation - mem2reg,loop-unroll<O3> - gvn - gvn",129846
49,ns/ns,foo,"gvn - reassociate - gvn",367636
50,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - float2int - mem2reg,loop-unroll<O3>",230926
51,ns/ns,foo,"loop-mssa(licm) - alignment-from-assumptions - loop(indvars)",370686
52,ns/ns,foo,"sccp - loop-distribute - mem2reg,loop-unroll<O3> - lower-constant-intrinsics - gvn",129846
53,ns/ns,foo,"correlated-propagation - loop(loop-deletion) - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - gvn - loop-distribute - mem2reg,loop-unroll<O3> - mldst-motion",190236
54,ns/ns,foo,"lcssa - loop-mssa(licm) - gvn - loop(loop-deletion) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",190236
55,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - loop-sink - loop(loop-deletion) - gvn",129806
56,ns/ns,foo,"gvn - loop-mssa(licm) - loop-distribute - loop-vectorize - slp-vectorizer - gvn - loop-mssa(licm) - correlated-propagation",269086
57,ns/ns,foo,"mem2reg,loop-unroll<O3> - alignment-from-assumptions - memcpyopt - mem2reg,loop-unroll<O3> - libcalls-shrinkwrap - mem2reg,loop-unroll<O3> - sroa",230926
58,ns/ns,foo,"adce - lcssa - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
59,ns/ns,foo,"loop-mssa(licm) - loop-mssa(licm) - mem2reg,loop-unroll<O3>",190296
60,ns/ns,foo,"instsimplify - loop(loop-idiom) - mem2reg,loop-unroll<O3> - loop(loop-idiom)",230926
61,ns/ns,foo,"gvn - sroa - loop-sink - mem2reg,loop-unroll<O3> - libcalls-shrinkwrap - mldst-motion - libcalls-shrinkwrap - mem2reg,loop-unroll<O3> - bdce - mem2reg,loop-unroll<O3>",230866
62,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm) - aggressive-instcombine - sccp - lower-expect - gvn",166696
63,ns/ns,foo,"loop(indvars) - mem2reg,loop-unroll<O3> - gvn - lower-expect - loop-mssa(licm) - mem2reg,loop-unroll<O3> - gvn",128896
64,ns/ns,foo,"loop(loop-idiom) - gvn - loop(loop-idiom)",422316
65,ns/ns,foo,"mem2reg,loop-unroll<O3> - mldst-motion - lower-expect - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop-mssa(licm) - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",212596
66,ns/ns,foo,"loop-vectorize - mem2reg,loop-unroll<O3> - pgo-memop-opt - gvn - no-op-function - mem2reg,loop-unroll<O3> - loop(loop-deletion) - gvn - mem2reg,loop-unroll<O3>",216026
67,ns/ns,foo,"aggressive-instcombine - loop-vectorize - no-op-function",383316
68,ns/ns,foo,"sccp - correlated-propagation - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
69,ns/ns,foo,"gvn - gvn - tailcallelim - gvn - loop-mssa(licm) - libcalls-shrinkwrap - mldst-motion - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3>",190236
70,ns/ns,foo,"lcssa - loop-vectorize - mem2reg,loop-unroll<O3> - loop(loop-idiom) - libcalls-shrinkwrap - sroa - gvn - callsite-splitting",129846
71,ns/ns,foo,"mem2reg,loop-unroll<O3> - sccp - bdce",230926
72,ns/ns,foo,"correlated-propagation - mem2reg,loop-unroll<O3> - speculative-execution",230926
73,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - loop(loop-idiom) - gvn - sroa - gvn",129806
74,ns/ns,foo,"lcssa - loop(indvars) - pgo-memop-opt - gvn - gvn",367636
75,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-vectorize - mem2reg,loop-unroll<O3> - reassociate",230926
76,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-simplify",230926
77,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg - float2int - mem2reg,loop-unroll<O3> - loop-mssa(licm)",212596
78,ns/ns,foo,"loop-mssa(licm) - speculative-execution",370686
79,ns/ns,foo,"loop-load-elim - mem2reg,loop-unroll<O3> - gvn - alignment-from-assumptions - mem2reg,loop-unroll<O3> - speculative-execution",216026
80,ns/ns,foo,"gvn - gvn - lcssa - aggressive-instcombine - lcssa - alignment-from-assumptions - loop(loop-deletion) - reassociate - mem2reg,loop-unroll<O3> - instcombine",199866
81,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - speculative-execution - gvn - gvn - gvn - sroa - loop(loop-idiom) - mem2reg,loop-unroll<O3> - mem2reg",215696
82,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",190296
83,ns/ns,foo,"mem2reg - loop(indvars) - reassociate - mem2reg,loop-unroll<O3> - no-op-function - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
84,ns/ns,foo,"dse - mem2reg - gvn - gvn - reassociate - mem2reg,loop-unroll<O3>",230866
85,ns/ns,foo,"mem2reg,loop-unroll<O3> - float2int - tailcallelim",230926
86,ns/ns,foo,"loop-mssa(licm) - instsimplify - mldst-motion - loop-vectorize - mldst-motion - loop(indvars) - mem2reg,loop-unroll<O3> - gvn - dse",128896
87,ns/ns,foo,"sroa - gvn - loop-mssa(licm) - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - correlated-propagation",128856
88,ns/ns,foo,"mem2reg,loop-unroll<O3> - gvn - loop-vectorize",185646
89,ns/ns,foo,"loop-mssa(licm) - no-op-function - loop-mssa(licm) - sroa - pgo-memop-opt - loop-simplify - loop-mssa(licm)",370686
90,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm)",212596
91,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-vectorize - loop-mssa(licm) - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212596
92,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop(loop-deletion) - loop-mssa(licm) - reassociate - mem2reg,loop-unroll<O3>",212596
93,ns/ns,foo,"gvn - no-op-function - gvn - mem2reg,loop-unroll<O3> - gvn",129806
94,ns/ns,foo,"jump-threading - gvn - gvn - gvn - speculative-execution - gvn",367636
95,ns/ns,foo,"loop(loop-deletion) - memcpyopt - gvn - memcpyopt - mem2reg,loop-unroll<O3> - loop-distribute",230866
96,ns/ns,foo,"slp-vectorizer - gvn - mem2reg,loop-unroll<O3> - loop(loop-deletion)",230866
97,ns/ns,foo,"loop-mssa(licm) - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop(indvars) - mem2reg,loop-unroll<O3> - loop-mssa(licm)",190236
98,ns/ns,foo,"gvn - aggressive-instcombine - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - instcombine - instsimplify - gvn",188086
99,ns/ns,foo,"loop-mssa(licm) - gvn - loop-mssa(licm) - speculative-execution - pgo-memop-opt - gvn - gvn - gvn",269086
100,ns/ns,foo,"bdce - gvn - gvn - gvn - gvn - gvn",367636
101,ns/ns,foo,"float2int - gvn - reassociate - gvn - memcpyopt",367636
102,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-mssa(licm)",212596
103,ns/ns,foo,"loop-mssa(licm) - mldst-motion - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",190236
104,ns/ns,foo,"mem2reg,loop-unroll<O3> - lcssa - tailcallelim - mem2reg,loop-unroll<O3> - lcssa",230926
105,ns/ns,foo,"libcalls-shrinkwrap - gvn - lower-expect - gvn - mem2reg,loop-unroll<O3> - loop-sink - gvn",129806
106,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - sroa - lcssa - loop-distribute - lower-constant-intrinsics - loop-load-elim",230926
107,ns/ns,foo,"loop-mssa(licm) - dse",370686
108,ns/ns,foo,"loop(loop-deletion) - lower-expect - lcssa - libcalls-shrinkwrap - loop-vectorize - float2int - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
109,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-vectorize - gvn - loop(loop-deletion) - speculative-execution - callsite-splitting",216026
110,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - sroa - pgo-memop-opt - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
111,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-simplify - loop(loop-deletion) - adce - mem2reg,loop-unroll<O3>",230926
112,ns/ns,foo,"gvn - lcssa - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop(loop-deletion) - mem2reg - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn",166036
113,ns/ns,foo,"loop(indvars) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",212596
114,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - gvn - speculative-execution - mem2reg,loop-unroll<O3> - gvn - gvn",128896
115,ns/ns,foo,"mem2reg,loop-unroll<O3> - correlated-propagation - div-rem-pairs - gvn - sccp - gvn - gvn",129806
116,ns/ns,foo,"loop-sink - gvn - div-rem-pairs - mem2reg,loop-unroll<O3> - gvn - callsite-splitting - gvn - sccp",129806
117,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-distribute - aggressive-instcombine - loop(loop-deletion)",230926
118,ns/ns,foo,"mem2reg,loop-unroll<O3> - instcombine",199926
119,ns/ns,foo,"reassociate - aggressive-instcombine - mem2reg,loop-unroll<O3> - reassociate - loop-mssa(licm) - lcssa - mem2reg,loop-unroll<O3> - gvn - loop(loop-idiom) - gvn",166696
120,ns/ns,foo,"mem2reg,loop-unroll<O3> - lcssa - lower-constant-intrinsics - gvn - mem2reg",129846
121,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - speculative-execution - loop-mssa(licm) - pgo-memop-opt - loop-simplify - loop(loop-deletion) - gvn - sroa",166696
122,ns/ns,foo,"sroa - memcpyopt - mem2reg,loop-unroll<O3> - gvn - gvn - loop-mssa(licm) - sroa - gvn - mem2reg,loop-unroll<O3>",215696
123,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm)",190296
124,ns/ns,foo,"loop-load-elim - gvn - dse - loop(indvars) - tailcallelim - instcombine",367636
125,ns/ns,foo,"loop-vectorize - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212536
126,ns/ns,foo,"sroa - gvn - gvn - loop(loop-idiom) - mem2reg,loop-unroll<O3> - gvn - lcssa - mem2reg,loop-unroll<O3> - gvn - lcssa",190566
127,ns/ns,foo,"adce - loop(loop-idiom) - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-distribute - mem2reg",212536
128,ns/ns,foo,"mem2reg,loop-unroll<O3> - dse - gvn - gvn - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm)",215696
129,ns/ns,foo,"mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - jump-threading - loop-mssa(licm)",215696
130,ns/ns,foo,"adce - mem2reg,loop-unroll<O3> - instsimplify - loop(loop-idiom) - gvn - gvn - instsimplify - mem2reg,loop-unroll<O3> - no-op-function",216026
131,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - gvn - lcssa - mem2reg,loop-unroll<O3> - gvn - loop-vectorize - mem2reg,loop-unroll<O3> - loop(indvars)",190566
132,ns/ns,foo,"loop(indvars) - instcombine - gvn - loop-simplify - memcpyopt",367636
133,ns/ns,foo,"float2int - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - libcalls-shrinkwrap - adce",230866
134,ns/ns,foo,"pgo-memop-opt - gvn - loop(loop-idiom) - libcalls-shrinkwrap - loop(loop-deletion) - instsimplify - libcalls-shrinkwrap",367636
135,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop(loop-deletion)",230926
136,ns/ns,foo,"gvn - gvn - mem2reg,loop-unroll<O3> - gvn - gvn - mem2reg,loop-unroll<O3> - instcombine - loop-vectorize",206066
137,ns/ns,foo,"correlated-propagation - gvn - adce - lcssa - mldst-motion - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg",190236
138,ns/ns,foo,"loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - loop-simplify - loop-mssa(licm)",190296
139,ns/ns,foo,"loop-vectorize - mldst-motion - bdce - pgo-memop-opt - mldst-motion",383316
140,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - loop(indvars) - loop-mssa(licm) - gvn - gvn - mldst-motion - mem2reg,loop-unroll<O3>",212536
141,ns/ns,foo,"no-op-function - loop-mssa(licm) - correlated-propagation",269146
142,ns/ns,foo,"mem2reg,loop-unroll<O3> - dse - mem2reg,loop-unroll<O3> - sroa - gvn",129846
143,ns/ns,foo,"gvn - loop(loop-deletion) - loop-mssa(licm) - mem2reg - mem2reg,loop-unroll<O3> - aggressive-instcombine",190236
144,ns/ns,foo,"mem2reg,loop-unroll<O3> - pgo-memop-opt - dse - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3>",243576
145,ns/ns,foo,"gvn - correlated-propagation - lower-constant-intrinsics - loop-vectorize",383256
146,ns/ns,foo,"sroa - instsimplify - mem2reg,loop-unroll<O3> - gvn - loop-mssa(licm) - mem2reg,loop-unroll<O3>",215696
147,ns/ns,foo,"sroa - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212596
148,ns/ns,foo,"gvn - div-rem-pairs - loop-simplify",367636
149,ns/ns,foo,"loop-simplify - mem2reg,loop-unroll<O3> - jump-threading - mem2reg,loop-unroll<O3> - instsimplify",199926
150,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-sink - sroa - mem2reg,loop-unroll<O3> - loop-mssa(licm) - sroa - no-op-function - correlated-propagation",166096
151,ns/ns,foo,"sroa - lcssa - reassociate - mem2reg,loop-unroll<O3> - loop(indvars) - mem2reg,loop-unroll<O3> - gvn",129846
152,ns/ns,foo,"gvn - bdce - mem2reg,loop-unroll<O3> - gvn",129806
153,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - no-op-function - jump-threading - gvn - loop-mssa(licm) - gvn - gvn - lcssa - mem2reg,loop-unroll<O3>",190236
154,ns/ns,foo,"gvn - gvn - pgo-memop-opt - callsite-splitting - lcssa - libcalls-shrinkwrap - correlated-propagation - sroa - libcalls-shrinkwrap",367636
155,ns/ns,foo,"loop-mssa(licm) - aggressive-instcombine - loop-mssa(licm)",370686
156,ns/ns,foo,"dse - mem2reg,loop-unroll<O3> - speculative-execution",230926
157,ns/ns,foo,"gvn - loop-vectorize - loop-mssa(licm) - loop-mssa(licm)",370626
158,ns/ns,foo,"mem2reg - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - loop-vectorize - float2int - jump-threading",129846
159,ns/ns,foo,"gvn - loop-distribute - gvn - reassociate - instcombine - mem2reg,loop-unroll<O3>",230866
160,ns/ns,foo,"gvn - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - sccp",230866
161,ns/ns,foo,"loop-vectorize - loop-mssa(licm) - slp-vectorizer - correlated-propagation - mem2reg,loop-unroll<O3> - memcpyopt - gvn - lcssa",215696
162,ns/ns,foo,"mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - memcpyopt - mem2reg,loop-unroll<O3>",230926
163,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm)",212536
164,ns/ns,foo,"loop-mssa(licm) - loop-mssa(licm) - loop(loop-idiom) - instcombine - instsimplify - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
165,ns/ns,foo,"mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3>",216026
166,ns/ns,foo,"memcpyopt - loop-mssa(licm) - gvn",269086
167,ns/ns,foo,"lcssa - instsimplify - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - gvn - loop(loop-deletion) - mem2reg,loop-unroll<O3>",216026
168,ns/ns,foo,"reassociate - mem2reg - lcssa - lcssa - correlated-propagation - lcssa - mem2reg,loop-unroll<O3>",230926
169,ns/ns,foo,"gvn - mem2reg,loop-unroll<O3> - gvn - slp-vectorizer - mem2reg,loop-unroll<O3> - gvn - correlated-propagation",129806
170,ns/ns,foo,"tailcallelim - gvn - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm)",190236
171,ns/ns,foo,"gvn - sroa - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - gvn - correlated-propagation - loop(indvars)",190566
172,ns/ns,foo,"lower-constant-intrinsics - lcssa - gvn - loop(loop-deletion) - pgo-memop-opt - sroa - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3>",212536
173,ns/ns,foo,"mem2reg,loop-unroll<O3> - bdce",230926
174,ns/ns,foo,"loop-vectorize - mem2reg,loop-unroll<O3> - gvn",129846
175,ns/ns,foo,"mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - loop-mssa(licm) - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - sccp - loop(indvars)",212596
176,ns/ns,foo,"libcalls-shrinkwrap - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3>",230926
177,ns/ns,foo,"loop-mssa(licm) - reassociate - jump-threading - mem2reg,loop-unroll<O3> - dse - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - loop-mssa(licm) - gvn - mem2reg,loop-unroll<O3>",215696
178,ns/ns,foo,"mem2reg,loop-unroll<O3> - lower-expect - slp-vectorizer - loop(loop-deletion) - gvn",129846
179,ns/ns,foo,"gvn - lcssa - tailcallelim - loop(loop-idiom) - gvn - mem2reg,loop-unroll<O3>",230866
180,ns/ns,foo,"loop-simplify - loop-mssa(licm)",370686
181,ns/ns,foo,"loop-mssa(licm) - loop-vectorize - reassociate",370686
182,ns/ns,foo,"gvn - gvn - mem2reg,loop-unroll<O3> - pgo-memop-opt - reassociate - gvn - mem2reg,loop-unroll<O3> - instcombine - mem2reg,loop-unroll<O3>",224046
183,ns/ns,foo,"memcpyopt - mem2reg,loop-unroll<O3> - mem2reg,loop-unroll<O3> - gvn - mem2reg,loop-unroll<O3> - loop-mssa(licm)",215696
184,ns/ns,foo,"loop-vectorize - gvn",367636
185,ns/ns,foo,"mem2reg,loop-unroll<O3> - instsimplify - loop-simplify - mem2reg,loop-unroll<O3> - gvn - loop(indvars) - loop-mssa(licm)",215696
186,ns/ns,foo,"loop-mssa(licm) - instsimplify - slp-vectorizer - alignment-from-assumptions - correlated-propagation - gvn - alignment-from-assumptions - mldst-motion",269086
